id_experimento,MH,funcion,fitness,tiempoEjecucion,paramMH,display_name,rule_set,num_labels,category,optimo,optimum_group,optimum_group_label,gap_abs
2620,PSO_FCS:O1:5:I1:R8,F23,-2.806630720800505,15.429,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,7.7297790958915416
2621,PSO_FCS:O1:5:I1:R8,F23,-10.536409816692048,15.441,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2622,PSO_FCS:O1:5:I1:R8,F23,-2.8066307208005044,15.587,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,7.729779095891542
2623,PSO_FCS:O1:5:I1:R8,F23,-2.4217340272598484,15.747,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,8.114675789432198
2624,PSO_FCS:O1:5:I1:R8,F23,-10.536409816692048,16.97,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2625,PSO_FCS:O1:5:I1:R8,F23,-10.536409816692046,16.569,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,0.0
2626,PSO_FCS:O1:5:I1:R8,F23,-2.4217340272598484,16.45,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,8.114675789432198
2627,PSO_FCS:O1:5:I1:R8,F23,-2.8711427052300413,16.457,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,7.665267111462005
2628,PSO_FCS:O1:5:I1:R8,F23,-3.835426803208939,16.826,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,6.700983013483107
2629,PSO_FCS:O1:5:I1:R8,F23,-5.175646741647884,16.408,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,5.360763075044162
2630,PSO_FCS:O1:5:I1:R8,F23,-3.835426803208939,15.4,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,6.700983013483107
2631,PSO_FCS:O1:5:I1:R8,F23,-2.4217340272598484,15.141,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,8.114675789432198
2632,PSO_FCS:O1:5:I1:R8,F23,-2.8066307208005044,15.043,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,7.729779095891542
2633,PSO_FCS:O1:5:I1:R8,F23,-2.8066307208005044,14.855,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,7.729779095891542
2634,PSO_FCS:O1:5:I1:R8,F23,-10.536409816692048,14.739,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2635,PSO_FCS:O1:5:I1:R8,F23,-2.8711427052300413,13.223,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.536409816692046,optimum_nonzero,Optimum != 0,7.665267111462005
528,PSO,F5,1650.7425408484605,22.144,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,1650.7425408484605
529,PSO,F5,1023.6488119743635,22.554,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,1023.6488119743635
530,PSO,F5,672.9190717852732,24.183,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,672.9190717852732
531,PSO,F5,977.8850842825336,23.811,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,977.8850842825336
532,PSO,F5,897.773696804115,23.448,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,897.773696804115
533,PSO,F5,993.3734550393826,22.674,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,993.3734550393826
534,PSO,F5,906.8861093963485,22.56,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,906.8861093963485
535,PSO,F5,973.4689488217941,21.745,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,973.4689488217941
536,PSO,F5,975.4106555375703,21.253,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,975.4106555375703
537,PSO,F5,2417.55987437308,21.083,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,2417.55987437308
538,PSO,F5,1042.244611169592,20.912,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,1042.244611169592
539,PSO,F5,1356.5422684048121,21.019,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,1356.5422684048121
540,PSO,F5,745.5193281276887,20.924,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,745.5193281276887
541,PSO,F5,941.1685598088383,20.797,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,941.1685598088383
542,PSO,F5,1600.8988950649127,21.168,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,1600.8988950649127
543,PSO,F5,953.9856136993247,21.02,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,953.9856136993247
544,PSO,F5,784.7827427591327,21.022,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,784.7827427591327
545,PSO,F5,1362.6287978801847,21.194,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,1362.6287978801847
546,PSO,F5,807.3459047832639,21.266,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,807.3459047832639
547,PSO,F5,679.0068504265091,21.891,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,679.0068504265091
548,PSO,F5,847.2960898835718,22.431,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,847.2960898835718
549,PSO,F5,2273.1465473946464,23.031,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,2273.1465473946464
550,PSO,F5,1685.407858662924,22.757,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,1685.407858662924
551,PSO,F5,1327.1491068102814,24.132,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,1327.1491068102814
552,PSO,F5,848.0855261835785,24.029,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,848.0855261835785
553,PSO,F5,1440.6590310946474,23.547,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,1440.6590310946474
554,PSO,F5,1049.8660016031147,22.723,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,1049.8660016031147
555,PSO,F5,627.8751912131635,22.858,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,627.8751912131635
556,PSO,F5,1348.8448884408365,22.755,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,1348.8448884408365
557,PSO,F5,815.238425752376,22.135,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,815.238425752376
558,PSO,F5,2066.987920367728,21.825,"iter:1000,pop:20",PSO-STD,,,Multimodal,0.0,optimum_zero,Optimum = 0,2066.987920367728
559,PSO_FCS:O1:3:I1:R1,F5,1745.0458695135583,24.153,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1745.0458695135583
560,PSO_FCS:O1:3:I1:R1,F5,1323.1302459449971,24.374,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1323.1302459449971
561,PSO_FCS:O1:3:I1:R1,F5,1954.7226325090762,24.725,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1954.7226325090762
562,PSO_FCS:O1:3:I1:R1,F5,1477.5722437218092,24.197,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1477.5722437218092
563,PSO_FCS:O1:3:I1:R1,F5,1336.310943015586,24.639,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1336.310943015586
564,PSO_FCS:O1:3:I1:R1,F5,988.7119260202857,24.312,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,988.7119260202857
565,PSO_FCS:O1:3:I1:R1,F5,830.8645640663686,24.291,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,830.8645640663686
566,PSO_FCS:O1:3:I1:R1,F5,1945.520256912807,24.005,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1945.520256912807
567,PSO_FCS:O1:3:I1:R1,F5,1460.8867462604208,24.162,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1460.8867462604208
568,PSO_FCS:O1:3:I1:R1,F5,1612.6155617557504,23.916,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1612.6155617557504
569,PSO_FCS:O1:3:I1:R1,F5,1643.6416689191974,24.171,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1643.6416689191974
570,PSO_FCS:O1:3:I1:R1,F5,1894.0760295065622,24.152,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1894.0760295065622
571,PSO_FCS:O1:3:I1:R1,F5,2186.5560037082487,25.063,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,2186.5560037082487
572,PSO_FCS:O1:3:I1:R1,F5,953.6471779018156,24.672,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,953.6471779018156
573,PSO_FCS:O1:3:I1:R1,F5,833.0367411518322,24.8,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,833.0367411518322
574,PSO_FCS:O1:3:I1:R1,F5,1500.3868615241217,25.502,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1500.3868615241217
575,PSO_FCS:O1:3:I1:R1,F5,1676.4746312603304,25.172,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1676.4746312603304
576,PSO_FCS:O1:3:I1:R1,F5,578.7545657789143,24.816,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,578.7545657789143
577,PSO_FCS:O1:3:I1:R1,F5,787.501962387977,25.31,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,787.501962387977
578,PSO_FCS:O1:3:I1:R1,F5,1060.8862185130656,25.05,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1060.8862185130656
579,PSO_FCS:O1:3:I1:R1,F5,1426.209306445795,25.478,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1426.209306445795
580,PSO_FCS:O1:3:I1:R1,F5,1659.2627726177684,24.992,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1659.2627726177684
581,PSO_FCS:O1:3:I1:R1,F5,3240.248152820923,25.104,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3240.248152820923
582,PSO_FCS:O1:3:I1:R1,F5,2786.2606658631275,24.96,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,2786.2606658631275
583,PSO_FCS:O1:3:I1:R1,F5,2477.874269631227,23.958,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,2477.874269631227
584,PSO_FCS:O1:3:I1:R1,F5,2020.775253661854,24.005,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,2020.775253661854
585,PSO_FCS:O1:3:I1:R1,F5,593.5190846891228,23.944,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,593.5190846891228
586,PSO_FCS:O1:3:I1:R1,F5,1559.9401035254261,23.889,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1559.9401035254261
587,PSO_FCS:O1:3:I1:R1,F5,1544.160589633658,24.063,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1544.160589633658
588,PSO_FCS:O1:3:I1:R1,F5,1113.6371209104145,24.161,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1113.6371209104145
589,PSO_FCS:O1:3:I1:R1,F5,1353.8838329570774,24.465,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1353.8838329570774
590,PSO_FCS:O1:3:I1:R2,F5,4561078.834901422,25.195,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,4561078.834901422
591,PSO_FCS:O1:3:I1:R2,F5,3361697.834709606,25.244,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3361697.834709606
592,PSO_FCS:O1:3:I1:R2,F5,4542937.683528881,25.739,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,4542937.683528881
593,PSO_FCS:O1:3:I1:R2,F5,3877009.5335305394,26.074,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3877009.5335305394
594,PSO_FCS:O1:3:I1:R2,F5,3674492.7382838065,25.864,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3674492.7382838065
595,PSO_FCS:O1:3:I1:R2,F5,3039080.3219157313,25.578,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3039080.3219157313
596,PSO_FCS:O1:3:I1:R2,F5,2974783.3890953185,25.352,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,2974783.3890953185
597,PSO_FCS:O1:3:I1:R2,F5,4030109.0714477473,24.633,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,4030109.0714477473
598,PSO_FCS:O1:3:I1:R2,F5,2446895.486748217,24.821,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,2446895.486748217
599,PSO_FCS:O1:3:I1:R2,F5,3389799.650610695,24.341,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3389799.650610695
600,PSO_FCS:O1:3:I1:R2,F5,2011568.610261908,24.559,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,2011568.610261908
601,PSO_FCS:O1:3:I1:R2,F5,3350910.655003371,24.254,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3350910.655003371
602,PSO_FCS:O1:3:I1:R2,F5,1888686.1481435653,24.715,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1888686.1481435653
603,PSO_FCS:O1:3:I1:R2,F5,4978788.82731079,24.407,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,4978788.82731079
604,PSO_FCS:O1:3:I1:R2,F5,3429817.1266896194,24.612,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3429817.1266896194
605,PSO_FCS:O1:3:I1:R2,F5,3386259.556624679,24.726,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3386259.556624679
606,PSO_FCS:O1:3:I1:R2,F5,2637304.7797840186,24.642,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,2637304.7797840186
607,PSO_FCS:O1:3:I1:R2,F5,1492158.8215468433,25.553,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1492158.8215468433
608,PSO_FCS:O1:3:I1:R2,F5,2026351.36001711,25.396,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,2026351.36001711
609,PSO_FCS:O1:3:I1:R2,F5,3279816.2195657548,25.18,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3279816.2195657548
610,PSO_FCS:O1:3:I1:R2,F5,3102216.3475940386,25.114,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3102216.3475940386
611,PSO_FCS:O1:3:I1:R2,F5,2715316.610372142,25.007,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,2715316.610372142
612,PSO_FCS:O1:3:I1:R2,F5,3116779.8499575574,24.968,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3116779.8499575574
613,PSO_FCS:O1:3:I1:R2,F5,1524889.7841803848,24.031,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1524889.7841803848
614,PSO_FCS:O1:3:I1:R2,F5,3448632.205177225,23.993,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3448632.205177225
615,PSO_FCS:O1:3:I1:R2,F5,4332836.465411012,24.277,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,4332836.465411012
616,PSO_FCS:O1:3:I1:R2,F5,2855723.4621477537,24.28,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,2855723.4621477537
617,PSO_FCS:O1:3:I1:R2,F5,6046648.156579757,24.564,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,6046648.156579757
618,PSO_FCS:O1:3:I1:R2,F5,3711234.3810374285,24.958,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3711234.3810374285
619,PSO_FCS:O1:3:I1:R2,F5,3290706.100992739,25.621,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3290706.100992739
620,PSO_FCS:O1:3:I1:R2,F5,2539478.2402958176,26.371,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R2,wMin:0.1,wMax:0.9",R2-3L,R2,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,2539478.2402958176
621,PSO_FCS:O1:3:I1:R3,F5,3687278.908890674,27.031,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,3687278.908890674
622,PSO_FCS:O1:3:I1:R3,F5,4998355.231052076,26.65,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,4998355.231052076
623,PSO_FCS:O1:3:I1:R3,F5,1722488.8465959257,26.377,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Multimodal,0.0,optimum_zero,Optimum = 0,1722488.8465959257
